"Regio's";"Codes en namen van gemeenten/Code (code)";"Codes en namen van gemeenten/Naam (naam)";"Lokaliseringen van gemeenten/COROP-gebieden/Code (code)";"Lokaliseringen van gemeenten/COROP-gebieden/Naam (naam)";"Lokaliseringen van gemeenten/GGD-regio's/Code (code)";"Lokaliseringen van gemeenten/GGD-regio's/Naam (naam)";"Lokaliseringen van gemeenten/Jeugdregio's/Code (code)";"Lokaliseringen van gemeenten/Jeugdregio's/Naam (naam)";"Lokaliseringen van gemeenten/Toeristengebieden/Code (code)";"Lokaliseringen van gemeenten/Toeristengebieden/Naam (naam)";"Lokaliseringen van gemeenten/Veiligheidsregio's/Code (code)";"Lokaliseringen van gemeenten/Veiligheidsregio's/Naam (naam)"
"Montfoort";"GM0335    ";"Montfoort                                         ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ19      ";"Utrecht West                                      ";"TR17      ";"Overig Nederland                                  ";"VR09      ";"Utrecht                                           "
"Mook en Middelaar";"GM0944    ";"Mook en Middelaar                                 ";"CR37      ";"Noord-Limburg                                     ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ32      ";"Rijk van Nijmegen                                 ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Neder-Betuwe";"GM1740    ";"Neder-Betuwe                                      ";"CR16      ";"Zuidwest-Gelderland                               ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ30      ";"Rivierenland                                      ";"TR09      ";"Gelders Rivierengebied                            ";"VR08      ";"Gelderland-Zuid                                   "
"Nederweert";"GM0946    ";"Nederweert                                        ";"CR38      ";"Midden-Limburg                                    ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ43      ";"Midden-Limburg West                               ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Nieuwegein";"GM0356    ";"Nieuwegein                                        ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ26      ";"Lekstroom                                         ";"TR17      ";"Overig Nederland                                  ";"VR09      ";"Utrecht                                           "
"Nieuwkoop";"GM0569    ";"Nieuwkoop                                         ";"CR28      ";"Oost-Zuid-Holland                                 ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ18      ";"Holland Rijnland                                  ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR16      ";"Hollands-Midden                                   "
"Nijkerk";"GM0267    ";"Nijkerk                                           ";"CR13      ";"Veluwe                                            ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ21      ";"Food Valley                                       ";"TR08      ";"Veluwe en Veluwerand                              ";"VR07      ";"Gelderland-Midden                                 "
"Nijmegen";"GM0268    ";"Nijmegen                                          ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ32      ";"Rijk van Nijmegen                                 ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR08      ";"Gelderland-Zuid                                   "
"Nissewaard";"GM1930    ";"Nissewaard                                        ";"CR29      ";"Groot-Rijnmond                                    ";"GG4607    ";"GGD Rotterdam-Rijnmond                            ";"JZ29      ";"Rijnmond                                          ";"TR04      ";"Deltagebied                                       ";"VR17      ";"Rotterdam-Rijnmond                                "
"Noardeast-Fryslân";"GM1970    ";"Noardeast-Fryslân                                 ";"CR04      ";"Noord-Friesland                                   ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR17      ";"Overig Nederland                                  ";"VR02      ";"Fryslân                                           "
"Noord-Beveland";"GM1695    ";"Noord-Beveland                                    ";"CR32      ";"Overig Zeeland                                    ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR04      ";"Deltagebied                                       ";"VR19      ";"Zeeland                                           "
"Noordenveld";"GM1699    ";"Noordenveld                                       ";"CR07      ";"Noord-Drenthe                                     ";"GG0706    ";"GGD Drenthe                                       ";"JZ04      ";"Drenthe                                           ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR03      ";"Drenthe                                           "
"Noordoostpolder";"GM0171    ";"Noordoostpolder                                   ";"CR40      ";"Flevoland                                         ";"GG2209    ";"GGD Flevoland                                     ";"JZ08      ";"Flevoland                                         ";"TR03      ";"IJsselmeerkust                                    ";"VR25      ";"Flevoland                                         "
"Noordwijk";"GM0575    ";"Noordwijk                                         ";"CR25      ";"Agglomeratie Leiden en Bollenstreek               ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ18      ";"Holland Rijnland                                  ";"TR02      ";"Noordzeebadplaatsen                               ";"VR16      ";"Hollands-Midden                                   "
"Nuenen, Gerwen en Nederwetten";"GM0820    ";"Nuenen, Gerwen en Nederwetten                     ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Nunspeet";"GM0302    ";"Nunspeet                                          ";"CR13      ";"Veluwe                                            ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ12      ";"Noord-Veluwe                                      ";"TR08      ";"Veluwe en Veluwerand                              ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Oegstgeest";"GM0579    ";"Oegstgeest                                        ";"CR25      ";"Agglomeratie Leiden en Bollenstreek               ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ18      ";"Holland Rijnland                                  ";"TR17      ";"Overig Nederland                                  ";"VR16      ";"Hollands-Midden                                   "
"Oirschot";"GM0823    ";"Oirschot                                          ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Oisterwijk";"GM0824    ";"Oisterwijk                                        ";"CR34      ";"Midden-Noord-Brabant                              ";"GG5406    ";"GGD Hart voor Brabant                             ";"JZ35      ";"Midden-Brabant                                    ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Oldambt";"GM1895    ";"Oldambt                                           ";"CR01      ";"Oost-Groningen                                    ";"GG0111    ";"GGD Groningen                                     ";"JZ01      ";"Groningen                                         ";"TR17      ";"Overig Nederland                                  ";"VR01      ";"Groningen                                         "
"Oldebroek";"GM0269    ";"Oldebroek                                         ";"CR13      ";"Veluwe                                            ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ12      ";"Noord-Veluwe                                      ";"TR08      ";"Veluwe en Veluwerand                              ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Oldenzaal";"GM0173    ";"Oldenzaal                                         ";"CR12      ";"Twente                                            ";"GG1106    ";"GGD Twente                                        ";"JZ14      ";"Twente                                            ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR05      ";"Twente                                            "
"Olst-Wijhe";"GM1773    ";"Olst-Wijhe                                        ";"CR11      ";"Zuidwest-Overijssel                               ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR04      ";"IJsselland                                        "
"Ommen";"GM0175    ";"Ommen                                             ";"CR10      ";"Noord-Overijssel                                  ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR04      ";"IJsselland                                        "
"Oost Gelre";"GM1586    ";"Oost Gelre                                        ";"CR14      ";"Achterhoek                                        ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ25      ";"Achterhoek                                        ";"TR10      ";"Achterhoek                                        ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Oosterhout";"GM0826    ";"Oosterhout                                        ";"CR33      ";"West-Noord-Brabant                                ";"GG5206    ";"GGD West-Brabant                                  ";"JZ34      ";"West Brabant Oost                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Ooststellingwerf";"GM0085    ";"Ooststellingwerf                                  ";"CR06      ";"Zuidoost-Friesland                                ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR02      ";"Fryslân                                           "
"Oostzaan";"GM0431    ";"Oostzaan                                          ";"CR23      ";"Groot-Amsterdam                                   ";"GG7306    ";"GGD Zaanstreek/Waterland                          ";"JZ09      ";"Zaanstreek-Waterland                              ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR11      ";"Zaanstreek-Waterland                              "
"Opmeer";"GM0432    ";"Opmeer                                            ";"CR18      ";"Kop van Noord-Holland                             ";"GG2707    ";"GGD Hollands-Noorden                              ";"JZ05      ";"West Friesland                                    ";"TR17      ";"Overig Nederland                                  ";"VR10      ";"Noord-Holland-Noord                               "
"Opsterland";"GM0086    ";"Opsterland                                        ";"CR06      ";"Zuidoost-Friesland                                ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR02      ";"Fryslân                                           "
"Oss";"GM0828    ";"Oss                                               ";"CR35      ";"Noordoost-Noord-Brabant                           ";"GG5406    ";"GGD Hart voor Brabant                             ";"JZ33      ";"Noordoost Brabant                                 ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR21      ";"Brabant-Noord                                     "
"Oude IJsselstreek";"GM1509    ";"Oude IJsselstreek                                 ";"CR14      ";"Achterhoek                                        ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ25      ";"Achterhoek                                        ";"TR10      ";"Achterhoek                                        ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Ouder-Amstel";"GM0437    ";"Ouder-Amstel                                      ";"CR23      ";"Groot-Amsterdam                                   ";"GG3406    ";"GGD Amsterdam                                     ";"JZ13      ";"Amsterdam-Amstelland                              ";"TR17      ";"Overig Nederland                                  ";"VR13      ";"Amsterdam-Amstelland                              "
"Oudewater";"GM0589    ";"Oudewater                                         ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ19      ";"Utrecht West                                      ";"TR17      ";"Overig Nederland                                  ";"VR09      ";"Utrecht                                           "
"Overbetuwe";"GM1734    ";"Overbetuwe                                        ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR09      ";"Gelders Rivierengebied                            ";"VR07      ";"Gelderland-Midden                                 "
"Papendrecht";"GM0590    ";"Papendrecht                                       ";"CR30      ";"Zuidoost-Zuid-Holland                             ";"GG4816    ";"Dienst Gezondheid & Jeugd ZHZ                     ";"JZ31      ";"Zuid-Holland Zuid                                 ";"TR04      ";"Deltagebied                                       ";"VR18      ";"Zuid-Holland-Zuid                                 "
"Peel en Maas";"GM1894    ";"Peel en Maas                                      ";"CR37      ";"Noord-Limburg                                     ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ37      ";"Noord-Limburg                                     ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Pekela";"GM0765    ";"Pekela                                            ";"CR01      ";"Oost-Groningen                                    ";"GG0111    ";"GGD Groningen                                     ";"JZ01      ";"Groningen                                         ";"TR17      ";"Overig Nederland                                  ";"VR01      ";"Groningen                                         "
"Pijnacker-Nootdorp";"GM1926    ";"Pijnacker-Nootdorp                                ";"CR26      ";"Agglomeratie 's-Gravenhage                        ";"GG7014    ";"GGD Haaglanden                                    ";"JZ24      ";"Haaglanden                                        ";"TR17      ";"Overig Nederland                                  ";"VR15      ";"Haaglanden                                        "
"Purmerend";"GM0439    ";"Purmerend                                         ";"CR23      ";"Groot-Amsterdam                                   ";"GG7306    ";"GGD Zaanstreek/Waterland                          ";"JZ09      ";"Zaanstreek-Waterland                              ";"TR17      ";"Overig Nederland                                  ";"VR11      ";"Zaanstreek-Waterland                              "
"Putten";"GM0273    ";"Putten                                            ";"CR13      ";"Veluwe                                            ";"GG1413    ";"GGD Noord- en Oost-Gelderland                     ";"JZ12      ";"Noord-Veluwe                                      ";"TR08      ";"Veluwe en Veluwerand                              ";"VR06      ";"Noord- en Oost-Gelderland                         "
"Raalte";"GM0177    ";"Raalte                                            ";"CR11      ";"Zuidwest-Overijssel                               ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR04      ";"IJsselland                                        "
"Reimerswaal";"GM0703    ";"Reimerswaal                                       ";"CR32      ";"Overig Zeeland                                    ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR04      ";"Deltagebied                                       ";"VR19      ";"Zeeland                                           "
"Renkum";"GM0274    ";"Renkum                                            ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR08      ";"Veluwe en Veluwerand                              ";"VR07      ";"Gelderland-Midden                                 "
"Renswoude";"GM0339    ";"Renswoude                                         ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ21      ";"Food Valley                                       ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Reusel-De Mierden";"GM1667    ";"Reusel-De Mierden                                 ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Rheden";"GM0275    ";"Rheden                                            ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR08      ";"Veluwe en Veluwerand                              ";"VR07      ";"Gelderland-Midden                                 "
"Rhenen";"GM0340    ";"Rhenen                                            ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ21      ";"Food Valley                                       ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Ridderkerk";"GM0597    ";"Ridderkerk                                        ";"CR29      ";"Groot-Rijnmond                                    ";"GG4607    ";"GGD Rotterdam-Rijnmond                            ";"JZ29      ";"Rijnmond                                          ";"TR17      ";"Overig Nederland                                  ";"VR17      ";"Rotterdam-Rijnmond                                "
"Rijssen-Holten";"GM1742    ";"Rijssen-Holten                                    ";"CR12      ";"Twente                                            ";"GG1106    ";"GGD Twente                                        ";"JZ14      ";"Twente                                            ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR05      ";"Twente                                            "
"Rijswijk (ZH.)";"GM0603    ";"Rijswijk                                          ";"CR26      ";"Agglomeratie 's-Gravenhage                        ";"GG7014    ";"GGD Haaglanden                                    ";"JZ24      ";"Haaglanden                                        ";"TR17      ";"Overig Nederland                                  ";"VR15      ";"Haaglanden                                        "
"Roerdalen";"GM1669    ";"Roerdalen                                         ";"CR38      ";"Midden-Limburg                                    ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ42      ";"Midden-Limburg Oost                               ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"Roermond";"GM0957    ";"Roermond                                          ";"CR38      ";"Midden-Limburg                                    ";"GG6011    ";"GGD Limburg-Noord                                 ";"JZ42      ";"Midden-Limburg Oost                               ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR23      ";"Limburg-Noord                                     "
"De Ronde Venen";"GM0736    ";"De Ronde Venen                                    ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ19      ";"Utrecht West                                      ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR09      ";"Utrecht                                           "
"Roosendaal";"GM1674    ";"Roosendaal                                        ";"CR33      ";"West-Noord-Brabant                                ";"GG5206    ";"GGD West-Brabant                                  ";"JZ36      ";"West Brabant West                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Rotterdam";"GM0599    ";"Rotterdam                                         ";"CR29      ";"Groot-Rijnmond                                    ";"GG4607    ";"GGD Rotterdam-Rijnmond                            ";"JZ29      ";"Rijnmond                                          ";"TR16      ";"4 grote steden excl. Noordzeebadplaatsen          ";"VR17      ";"Rotterdam-Rijnmond                                "
"Rozendaal";"GM0277    ";"Rozendaal                                         ";"CR15      ";"Arnhem/Nijmegen                                   ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ28      ";"Centraal Gelderland                               ";"TR08      ";"Veluwe en Veluwerand                              ";"VR07      ";"Gelderland-Midden                                 "
"Rucphen";"GM0840    ";"Rucphen                                           ";"CR33      ";"West-Noord-Brabant                                ";"GG5206    ";"GGD West-Brabant                                  ";"JZ36      ";"West Brabant West                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Schagen";"GM0441    ";"Schagen                                           ";"CR18      ";"Kop van Noord-Holland                             ";"GG2707    ";"GGD Hollands-Noorden                              ";"JZ03      ";"Kop van Noord-Holland                             ";"TR02      ";"Noordzeebadplaatsen                               ";"VR10      ";"Noord-Holland-Noord                               "
"Scherpenzeel";"GM0279    ";"Scherpenzeel                                      ";"CR13      ";"Veluwe                                            ";"GG1911    ";"Veiligheids- en Gezondheidsregio Gelderland-Midden";"JZ21      ";"Food Valley                                       ";"TR08      ";"Veluwe en Veluwerand                              ";"VR07      ";"Gelderland-Midden                                 "
"Schiedam";"GM0606    ";"Schiedam                                          ";"CR29      ";"Groot-Rijnmond                                    ";"GG4607    ";"GGD Rotterdam-Rijnmond                            ";"JZ29      ";"Rijnmond                                          ";"TR17      ";"Overig Nederland                                  ";"VR17      ";"Rotterdam-Rijnmond                                "
"Schiermonnikoog";"GM0088    ";"Schiermonnikoog                                   ";"CR04      ";"Noord-Friesland                                   ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR01      ";"Waddeneilanden                                    ";"VR02      ";"Fryslân                                           "
"Schouwen-Duiveland";"GM1676    ";"Schouwen-Duiveland                                ";"CR32      ";"Overig Zeeland                                    ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR02      ";"Noordzeebadplaatsen                               ";"VR19      ";"Zeeland                                           "
"Simpelveld";"GM0965    ";"Simpelveld                                        ";"CR39      ";"Zuid-Limburg                                      ";"GG6106    ";"GGD Zuid-Limburg                                  ";"JZ41      ";"Zuid-Limburg                                      ";"TR15      ";"Zuid-Limburg                                      ";"VR24      ";"Limburg-Zuid                                      "
"Sint-Michielsgestel";"GM0845    ";"Sint-Michielsgestel                               ";"CR35      ";"Noordoost-Noord-Brabant                           ";"GG5406    ";"GGD Hart voor Brabant                             ";"JZ33      ";"Noordoost Brabant                                 ";"TR13      ";"West- en Midden-Brabant                           ";"VR21      ";"Brabant-Noord                                     "
"Sittard-Geleen";"GM1883    ";"Sittard-Geleen                                    ";"CR39      ";"Zuid-Limburg                                      ";"GG6106    ";"GGD Zuid-Limburg                                  ";"JZ41      ";"Zuid-Limburg                                      ";"TR15      ";"Zuid-Limburg                                      ";"VR24      ";"Limburg-Zuid                                      "
"Sliedrecht";"GM0610    ";"Sliedrecht                                        ";"CR30      ";"Zuidoost-Zuid-Holland                             ";"GG4816    ";"Dienst Gezondheid & Jeugd ZHZ                     ";"JZ31      ";"Zuid-Holland Zuid                                 ";"TR04      ";"Deltagebied                                       ";"VR18      ";"Zuid-Holland-Zuid                                 "
"Sluis";"GM1714    ";"Sluis                                             ";"CR31      ";"Zeeuwsch-Vlaanderen                               ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR02      ";"Noordzeebadplaatsen                               ";"VR19      ";"Zeeland                                           "
"Smallingerland";"GM0090    ";"Smallingerland                                    ";"CR06      ";"Zuidoost-Friesland                                ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR05      ";"Meren in Gron., Friesl., N.W.-Overijssel          ";"VR02      ";"Fryslân                                           "
"Soest";"GM0342    ";"Soest                                             ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ20      ";"Eemland                                           ";"TR07      ";"Utrechtse Heuvelrug en 't Gooi                    ";"VR09      ";"Utrecht                                           "
"Someren";"GM0847    ";"Someren                                           ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR14      ";"O.-Brabant, N.- en M.-Limburg, Nijmegen           ";"VR22      ";"Brabant-Zuidoost                                  "
"Son en Breugel";"GM0848    ";"Son en Breugel                                    ";"CR36      ";"Zuidoost-Noord-Brabant                            ";"GG5608    ";"GGD Brabant-Zuidoost                              ";"JZ39      ";"Zuidoost-Brabant                                  ";"TR13      ";"West- en Midden-Brabant                           ";"VR22      ";"Brabant-Zuidoost                                  "
"Stadskanaal";"GM0037    ";"Stadskanaal                                       ";"CR01      ";"Oost-Groningen                                    ";"GG0111    ";"GGD Groningen                                     ";"JZ01      ";"Groningen                                         ";"TR17      ";"Overig Nederland                                  ";"VR01      ";"Groningen                                         "
"Staphorst";"GM0180    ";"Staphorst                                         ";"CR10      ";"Noord-Overijssel                                  ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR04      ";"IJsselland                                        "
"Stede Broec";"GM0532    ";"Stede Broec                                       ";"CR18      ";"Kop van Noord-Holland                             ";"GG2707    ";"GGD Hollands-Noorden                              ";"JZ05      ";"West Friesland                                    ";"TR03      ";"IJsselmeerkust                                    ";"VR10      ";"Noord-Holland-Noord                               "
"Steenbergen";"GM0851    ";"Steenbergen                                       ";"CR33      ";"West-Noord-Brabant                                ";"GG5206    ";"GGD West-Brabant                                  ";"JZ36      ";"West Brabant West                                 ";"TR04      ";"Deltagebied                                       ";"VR20      ";"Midden- en West-Brabant                           "
"Steenwijkerland";"GM1708    ";"Steenwijkerland                                   ";"CR10      ";"Noord-Overijssel                                  ";"GG1009    ";"GGD IJsselland                                    ";"JZ07      ";"IJsselland                                        ";"TR05      ";"Meren in Gron., Friesl., N.W.-Overijssel          ";"VR04      ";"IJsselland                                        "
"Stein (L.)";"GM0971    ";"Stein                                             ";"CR39      ";"Zuid-Limburg                                      ";"GG6106    ";"GGD Zuid-Limburg                                  ";"JZ41      ";"Zuid-Limburg                                      ";"TR15      ";"Zuid-Limburg                                      ";"VR24      ";"Limburg-Zuid                                      "
"Stichtse Vecht";"GM1904    ";"Stichtse Vecht                                    ";"CR17      ";"Utrecht                                           ";"GG2514    ";"GGD Regio Utrecht                                 ";"JZ19      ";"Utrecht West                                      ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR09      ";"Utrecht                                           "
"Súdwest-Fryslân";"GM1900    ";"Súdwest-Fryslân                                   ";"CR05      ";"Zuidwest-Friesland                                ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR03      ";"IJsselmeerkust                                    ";"VR02      ";"Fryslân                                           "
"Terneuzen";"GM0715    ";"Terneuzen                                         ";"CR31      ";"Zeeuwsch-Vlaanderen                               ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR04      ";"Deltagebied                                       ";"VR19      ";"Zeeland                                           "
"Terschelling";"GM0093    ";"Terschelling                                      ";"CR04      ";"Noord-Friesland                                   ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR01      ";"Waddeneilanden                                    ";"VR02      ";"Fryslân                                           "
"Texel";"GM0448    ";"Texel                                             ";"CR18      ";"Kop van Noord-Holland                             ";"GG2707    ";"GGD Hollands-Noorden                              ";"JZ03      ";"Kop van Noord-Holland                             ";"TR01      ";"Waddeneilanden                                    ";"VR10      ";"Noord-Holland-Noord                               "
"Teylingen";"GM1525    ";"Teylingen                                         ";"CR25      ";"Agglomeratie Leiden en Bollenstreek               ";"GG4506    ";"GGD Hollands-Midden                               ";"JZ18      ";"Holland Rijnland                                  ";"TR17      ";"Overig Nederland                                  ";"VR16      ";"Hollands-Midden                                   "
"Tholen";"GM0716    ";"Tholen                                            ";"CR32      ";"Overig Zeeland                                    ";"GG5006    ";"GGD Zeeland                                       ";"JZ38      ";"Zeeland                                           ";"TR04      ";"Deltagebied                                       ";"VR19      ";"Zeeland                                           "
"Tiel";"GM0281    ";"Tiel                                              ";"CR16      ";"Zuidwest-Gelderland                               ";"GG2014    ";"GGD Gelderland-Zuid                               ";"JZ30      ";"Rivierenland                                      ";"TR09      ";"Gelders Rivierengebied                            ";"VR08      ";"Gelderland-Zuid                                   "
"Tilburg";"GM0855    ";"Tilburg                                           ";"CR34      ";"Midden-Noord-Brabant                              ";"GG5406    ";"GGD Hart voor Brabant                             ";"JZ35      ";"Midden-Brabant                                    ";"TR13      ";"West- en Midden-Brabant                           ";"VR20      ";"Midden- en West-Brabant                           "
"Tubbergen";"GM0183    ";"Tubbergen                                         ";"CR12      ";"Twente                                            ";"GG1106    ";"GGD Twente                                        ";"JZ14      ";"Twente                                            ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR05      ";"Twente                                            "
"Twenterand";"GM1700    ";"Twenterand                                        ";"CR12      ";"Twente                                            ";"GG1106    ";"GGD Twente                                        ";"JZ14      ";"Twente                                            ";"TR11      ";"Twente, Salland en Vechtstreek                    ";"VR05      ";"Twente                                            "
"Tynaarlo";"GM1730    ";"Tynaarlo                                          ";"CR07      ";"Noord-Drenthe                                     ";"GG0706    ";"GGD Drenthe                                       ";"JZ04      ";"Drenthe                                           ";"TR12      ";"Groningse, Friese en Drentse Zandgronden          ";"VR03      ";"Drenthe                                           "
"Tytsjerksteradiel";"GM0737    ";"Tytsjerksteradiel                                 ";"CR04      ";"Noord-Friesland                                   ";"GG7206    ";"GGD Fryslân                                       ";"JZ02      ";"Friesland (Fryslân)                               ";"TR05      ";"Meren in Gron., Friesl., N.W.-Overijssel          ";"VR02      ";"Fryslân                                           "
"Uitgeest";"GM0450    ";"Uitgeest                                          ";"CR20      ";"IJmond                                            ";"GG3109    ";"GGD Kennemerland                                  ";"JZ06      ";"Alkmaar (Noord-Kennemerland)                      ";"TR06      ";"Hollands-Utrechtse meren                          ";"VR12      ";"Kennemerland                                      "
"Uithoorn";"GM0451    ";"Uithoorn                                          ";"CR23      ";"Groot-Amsterdam                                   ";"GG3406    ";"GGD Amsterdam                                     ";"JZ13      ";"Amsterdam-Amstelland                              ";"TR17      ";"Overig Nederland                                  ";"VR13      ";"Amsterdam-Amstelland                              "
"Urk";"GM0184    ";"Urk                                               ";"CR40      ";"Flevoland                                         ";"GG2209    ";"GGD Flevoland                                     ";"JZ08      ";"Flevoland                                         ";"TR03      ";"IJsselmeerkust                                    ";"VR25      ";"Flevoland                                         "
